minute_ts_utc,symbol,security_id,visibility_mode,graph_feature_status,seed_feature_status,related_security_count,direct_related_security_count,second_hop_related_security_count,confidence_weighted_breadth,max_path_confidence,mean_path_confidence,related_feature_count,anomalous_related_count,anomalous_related_fraction,synchronized_equity_volume_anomaly_count,synchronized_option_volume_anomaly_count,synchronized_spread_widen_count,max_related_multivariate_l2,mean_related_multivariate_l2,confidence_weighted_peer_anomaly,propagation_strength,min_anomalous_hop,mean_anomalous_hop,prior_visible_case_count,prior_case_similarity_max,prior_case_similarity_mean,graph_db_sha256,feature_input_sha256,research_use_only
2015-03-11T19:36:00.000Z,HC0023,SEC:HC0023,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-12T19:37:00.000Z,T02,SEC:T02,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-12T19:37:00.000Z,HC0031,SEC:HC0031,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-12T19:37:00.000Z,HC0032,SEC:HC0032,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-12T19:37:00.000Z,HC0033,SEC:HC0033,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-13T19:38:00.000Z,T03,SEC:T03,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-13T19:38:00.000Z,HC0041,SEC:HC0041,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-13T19:38:00.000Z,HC0042,SEC:HC0042,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-13T19:38:00.000Z,HC0043,SEC:HC0043,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-14T19:39:00.000Z,H00,SEC:H00,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-14T19:39:00.000Z,HC0051,SEC:HC0051,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-14T19:39:00.000Z,HC0052,SEC:HC0052,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-14T19:39:00.000Z,HC0053,SEC:HC0053,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-15T19:40:00.000Z,H01,SEC:H01,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-15T19:40:00.000Z,HC0061,SEC:HC0061,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-15T19:40:00.000Z,HC0062,SEC:HC0062,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-15T19:40:00.000Z,HC0063,SEC:HC0063,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-16T19:41:00.000Z,H02,SEC:H02,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-16T19:41:00.000Z,HC0071,SEC:HC0071,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-16T19:41:00.000Z,HC0072,SEC:HC0072,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-16T19:41:00.000Z,HC0073,SEC:HC0073,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-17T19:42:00.000Z,H03,SEC:H03,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-17T19:42:00.000Z,HC0081,SEC:HC0081,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-17T19:42:00.000Z,HC0082,SEC:HC0082,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-17T19:42:00.000Z,HC0083,SEC:HC0083,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
