edge_id,src_id,dst_id,edge_type,valid_from,valid_to,observed_at,public_at,source_class,source_reference,adjudication_status,confidence,research_use_only
GE:SECURITY:HEJFE-AA2597B95CFD2A2D,EV:HEJFE-AA2597B95CFD2A2D,SEC:PERMNO:78981,event_observed_in_security,,,2011-10-21T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-8596DDD6A535BD90,CASE:SEC-DUBOVOY-2015,EV:HEJFE-8596DDD6A535BD90,case_contains_event,,,2012-01-25T20:34:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-8596DDD6A535BD90,EV:HEJFE-8596DDD6A535BD90,ISS:GVKEY:27936,event_concerns_issuer,,,2012-01-25T20:34:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-8596DDD6A535BD90,EV:HEJFE-8596DDD6A535BD90,SEC:PERMNO:78990,event_observed_in_security,,,2012-01-25T20:34:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-D6BA56FA6D57427E,CASE:SEC-DUBOVOY-2015,EV:HEJFE-D6BA56FA6D57427E,case_contains_event,,,2015-05-20T19:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-D6BA56FA6D57427E,EV:HEJFE-D6BA56FA6D57427E,ISS:GVKEY:27938,event_concerns_issuer,,,2015-05-20T19:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-D6BA56FA6D57427E,EV:HEJFE-D6BA56FA6D57427E,SEC:PERMNO:79007,event_observed_in_security,,,2015-05-20T19:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-8F17F6BEDF631C8B,CASE:SEC-DUBOVOY-2015,EV:HEJFE-8F17F6BEDF631C8B,case_contains_event,,,2013-04-25T19:08:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-8F17F6BEDF631C8B,EV:HEJFE-8F17F6BEDF631C8B,ISS:GVKEY:28704,event_concerns_issuer,,,2013-04-25T19:08:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-8F17F6BEDF631C8B,EV:HEJFE-8F17F6BEDF631C8B,SEC:PERMNO:79507,event_observed_in_security,,,2013-04-25T19:08:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-5CB3223BB28A6F14,CASE:SEC-DUBOVOY-2015,EV:HEJFE-5CB3223BB28A6F14,case_contains_event,,,2011-07-27T14:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-5CB3223BB28A6F14,EV:HEJFE-5CB3223BB28A6F14,ISS:GVKEY:28742,event_concerns_issuer,,,2011-07-27T14:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-5CB3223BB28A6F14,EV:HEJFE-5CB3223BB28A6F14,SEC:PERMNO:79545,event_observed_in_security,,,2011-07-27T14:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-7482DE1CD44C1A00,CASE:SEC-DUBOVOY-2015,EV:HEJFE-7482DE1CD44C1A00,case_contains_event,,,2015-02-04T19:07:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-7482DE1CD44C1A00,EV:HEJFE-7482DE1CD44C1A00,ISS:GVKEY:28877,event_concerns_issuer,,,2015-02-04T19:07:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-7482DE1CD44C1A00,EV:HEJFE-7482DE1CD44C1A00,SEC:PERMNO:79588,event_observed_in_security,,,2015-02-04T19:07:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-56483839E5F0E88F,CASE:SEC-DUBOVOY-2015,EV:HEJFE-56483839E5F0E88F,case_contains_event,,,2012-01-25T20:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-56483839E5F0E88F,EV:HEJFE-56483839E5F0E88F,ISS:GVKEY:12459,event_concerns_issuer,,,2012-01-25T20:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-56483839E5F0E88F,EV:HEJFE-56483839E5F0E88F,SEC:PERMNO:79785,event_observed_in_security,,,2012-01-25T20:56:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-89844B5980EB5339,CASE:SEC-DUBOVOY-2015,EV:HEJFE-89844B5980EB5339,case_contains_event,,,2012-01-25T20:18:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-89844B5980EB5339,EV:HEJFE-89844B5980EB5339,ISS:GVKEY:29246,event_concerns_issuer,,,2012-01-25T20:18:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-89844B5980EB5339,EV:HEJFE-89844B5980EB5339,SEC:PERMNO:79796,event_observed_in_security,,,2012-01-25T20:18:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-8536AD777ECEEACB,CASE:SEC-DUBOVOY-2015,EV:HEJFE-8536AD777ECEEACB,case_contains_event,,,2013-04-25T19:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-8536AD777ECEEACB,EV:HEJFE-8536AD777ECEEACB,ISS:GVKEY:30098,event_concerns_issuer,,,2013-04-25T19:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-8536AD777ECEEACB,EV:HEJFE-8536AD777ECEEACB,SEC:PERMNO:80446,event_observed_in_security,,,2013-04-25T19:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-489E74F74AFB5AFA,CASE:SEC-DUBOVOY-2015,EV:HEJFE-489E74F74AFB5AFA,case_contains_event,,,2013-04-25T18:32:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-489E74F74AFB5AFA,EV:HEJFE-489E74F74AFB5AFA,ISS:GVKEY:31147,event_concerns_issuer,,,2013-04-25T18:32:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-489E74F74AFB5AFA,EV:HEJFE-489E74F74AFB5AFA,SEC:PERMNO:81162,event_observed_in_security,,,2013-04-25T18:32:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-D4E8CD312A2AA576,CASE:SEC-DUBOVOY-2015,EV:HEJFE-D4E8CD312A2AA576,case_contains_event,,,2012-01-25T19:51:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-D4E8CD312A2AA576,EV:HEJFE-D4E8CD312A2AA576,ISS:GVKEY:31488,event_concerns_issuer,,,2012-01-25T19:51:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-D4E8CD312A2AA576,EV:HEJFE-D4E8CD312A2AA576,SEC:PERMNO:81256,event_observed_in_security,,,2012-01-25T19:51:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-F9E72EEF6E5BD373,CASE:SEC-DUBOVOY-2015,EV:HEJFE-F9E72EEF6E5BD373,case_contains_event,,,2015-01-29T20:51:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-F9E72EEF6E5BD373,EV:HEJFE-F9E72EEF6E5BD373,ISS:GVKEY:31607,event_concerns_issuer,,,2015-01-29T20:51:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-F9E72EEF6E5BD373,EV:HEJFE-F9E72EEF6E5BD373,SEC:PERMNO:81501,event_observed_in_security,,,2015-01-29T20:51:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-7F8218B15679F14D,CASE:SEC-DUBOVOY-2015,EV:HEJFE-7F8218B15679F14D,case_contains_event,,,2015-04-28T17:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-7F8218B15679F14D,EV:HEJFE-7F8218B15679F14D,ISS:GVKEY:31607,event_concerns_issuer,,,2015-04-28T17:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-7F8218B15679F14D,EV:HEJFE-7F8218B15679F14D,SEC:PERMNO:81501,event_observed_in_security,,,2015-04-28T17:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-2F14F138D09BCA76,CASE:SEC-DUBOVOY-2015,EV:HEJFE-2F14F138D09BCA76,case_contains_event,,,2012-01-24T18:53:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-2F14F138D09BCA76,EV:HEJFE-2F14F138D09BCA76,ISS:GVKEY:24466,event_concerns_issuer,,,2012-01-24T18:53:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-2F14F138D09BCA76,EV:HEJFE-2F14F138D09BCA76,SEC:PERMNO:81564,event_observed_in_security,,,2012-01-24T18:53:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-48B08BAEDCEEDEFC,CASE:SEC-DUBOVOY-2015,EV:HEJFE-48B08BAEDCEEDEFC,case_contains_event,,,2015-01-21T20:00:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-48B08BAEDCEEDEFC,EV:HEJFE-48B08BAEDCEEDEFC,ISS:GVKEY:61513,event_concerns_issuer,,,2015-01-21T20:00:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-48B08BAEDCEEDEFC,EV:HEJFE-48B08BAEDCEEDEFC,SEC:PERMNO:82618,event_observed_in_security,,,2015-01-21T20:00:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-54A5D1D8A5B593C8,CASE:SEC-DUBOVOY-2015,EV:HEJFE-54A5D1D8A5B593C8,case_contains_event,,,2015-02-05T20:33:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-54A5D1D8A5B593C8,EV:HEJFE-54A5D1D8A5B593C8,ISS:GVKEY:61685,event_concerns_issuer,,,2015-02-05T20:33:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-54A5D1D8A5B593C8,EV:HEJFE-54A5D1D8A5B593C8,SEC:PERMNO:82759,event_observed_in_security,,,2015-02-05T20:33:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-7CA38C1FDA5EA4D0,CASE:SEC-DUBOVOY-2015,EV:HEJFE-7CA38C1FDA5EA4D0,case_contains_event,,,2013-04-25T19:22:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-7CA38C1FDA5EA4D0,EV:HEJFE-7CA38C1FDA5EA4D0,ISS:GVKEY:62516,event_concerns_issuer,,,2013-04-25T19:22:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-7CA38C1FDA5EA4D0,EV:HEJFE-7CA38C1FDA5EA4D0,SEC:PERMNO:83244,event_observed_in_security,,,2013-04-25T19:22:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-809E53BB4081FBAE,CASE:SEC-DUBOVOY-2015,EV:HEJFE-809E53BB4081FBAE,case_contains_event,,,2015-04-30T18:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-809E53BB4081FBAE,EV:HEJFE-809E53BB4081FBAE,ISS:GVKEY:64480,event_concerns_issuer,,,2015-04-30T18:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-809E53BB4081FBAE,EV:HEJFE-809E53BB4081FBAE,SEC:PERMNO:84624,event_observed_in_security,,,2015-04-30T18:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-00D863517A3A754C,CASE:SEC-DUBOVOY-2015,EV:HEJFE-00D863517A3A754C,case_contains_event,,,2015-01-21T20:43:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-00D863517A3A754C,EV:HEJFE-00D863517A3A754C,ISS:GVKEY:66065,event_concerns_issuer,,,2015-01-21T20:43:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-00D863517A3A754C,EV:HEJFE-00D863517A3A754C,SEC:PERMNO:85663,event_observed_in_security,,,2015-01-21T20:43:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-0AA84E6E44ED02D8,CASE:SEC-DUBOVOY-2015,EV:HEJFE-0AA84E6E44ED02D8,case_contains_event,,,2015-02-25T20:57:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-0AA84E6E44ED02D8,EV:HEJFE-0AA84E6E44ED02D8,ISS:GVKEY:65967,event_concerns_issuer,,,2015-02-25T20:57:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-0AA84E6E44ED02D8,EV:HEJFE-0AA84E6E44ED02D8,SEC:PERMNO:85675,event_observed_in_security,,,2015-02-25T20:57:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-8A0517D50278EAE4,CASE:SEC-DUBOVOY-2015,EV:HEJFE-8A0517D50278EAE4,case_contains_event,,,2015-04-29T19:23:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-8A0517D50278EAE4,EV:HEJFE-8A0517D50278EAE4,ISS:GVKEY:66032,event_concerns_issuer,,,2015-04-29T19:23:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-8A0517D50278EAE4,EV:HEJFE-8A0517D50278EAE4,SEC:PERMNO:85710,event_observed_in_security,,,2015-04-29T19:23:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
